# UBX-RXM-RAWX — Raw pseudorange measurements
# rcvTow	week	gnssId	svId	sigId	prMes	cpMes	doMes	cno	locktime	trkStat	group
209098.991	2413	0	23	3	22421452.602	91812100.147	820.0	17	0	0x01	sky
209099.991	2413	0	12	0	21537115.122	113178303.586	-3218.4	25	0	0x01	sky
209099.991	2413	0	15	0	18107220.876	95154092.845	1590.4	33	64500	0x0f	sky
209099.991	2413	0	24	0	22766543.490	119639005.279	1587.9	27	1280	0x03	sky
209099.991	2413	0	23	0	22421244.630	117824435.470	1063.2	23	0	0x01	sky
209099.991	2413	0	25	0	21463026.093	112788963.072	-2513.4	23	0	0x01	sky
209099.991	2413	0	20	0	17575932.905	92362150.522	-52.8	13	0	0x01	sky
209099.991	2413	0	3	0	-67456615.668	-354486915.864	-2832.2	30	1400	0x03	synth
209099.991	2413	0	7	0	-65500726.849	-344208643.099	-4218.5	26	0	0x01	synth
209099.991	2413	0	8	0	-67255578.058	-353430473.506	-750.2	30	1440	0x03	synth
209099.991	2413	0	23	3	22421251.731	91811277.250	832.3	17	0	0x01	sky
209100.991	2413	0	12	0	21537728.205	113181525.436	-3219.2	25	0	0x01	sky
209100.991	2413	0	15	0	18106918.303	95152502.781	1589.5	33	64500	0x0f	sky
209100.991	2413	0	24	0	22766241.154	119637416.161	1589.1	27	2280	0x0f	sky
209100.991	2413	0	23	0	22421043.969	117823381.109	1060.2	23	0	0x01	sky
209100.991	2413	0	25	0	21463504.761	112791478.496	-2508.2	22	0	0x01	sky
209100.991	2413	0	20	0	17575942.480	92362200.273	-44.6	15	0	0x01	sky
209100.991	2413	0	3	0	-67456076.518	-354484080.727	-2835.0	30	2400	0x07	synth
209100.991	2413	0	7	0	-65499921.840	-344204412.966	-4223.9	25	0	0x01	synth
209100.991	2413	0	8	0	-67255436.348	-353429719.954	-753.2	29	2440	0x0f	synth
209100.991	2413	0	23	3	22421052.436	91810460.777	812.2	17	0	0x01	sky
209101.991	2413	0	12	0	21538340.320	113184742.261	-3219.2	25	0	0x01	sky
209101.991	2413	0	15	0	18106615.824	95150913.237	1589.9	33	64500	0x0f	sky
209101.991	2413	0	24	0	22765938.377	119635827.417	1589.1	27	3280	0x0f	sky
209101.991	2413	0	23	0	22420844.481	117822332.499	1048.3	24	0	0x01	sky
209101.991	2413	0	25	0	21463981.695	112793984.613	-2511.0	23	0	0x01	sky
209101.991	2413	0	20	0	17575951.760	92362249.062	-77.7	15	0	0x01	sky
209101.991	2413	0	3	0	-67455535.040	-354481249.967	-2823.2	31	3400	0x07	synth
209101.991	2413	0	7	0	-65499119.939	-344200198.832	-4210.3	26	0	0x01	synth
209101.991	2413	0	8	0	-67255291.551	-353428970.436	-741.7	30	3440	0x0f	synth
209101.991	2413	0	23	3	22420850.554	91809634.118	827.3	17	0	0x01	sky
209102.991	2413	0	12	0	21538954.592	113187969.392	-3218.1	25	0	0x01	sky
209102.991	2413	0	15	0	18106313.527	95149324.491	1588.5	33	64500	0x0f	sky
209102.991	2413	0	24	0	22765635.792	119634238.526	1589.8	27	4280	0x0f	sky
209102.991	2413	0	23	0	22420643.585	117821277.045	1050.9	24	0	0x01	sky
209102.991	2413	0	25	0	21464459.948	112796497.632	-2509.3	22	0	0x01	sky
209102.991	2413	0	20	0	17575963.471	92362310.833	-70.7	15	0	0x01	sky
209102.991	2413	0	3	0	-67454992.571	-354478420.448	-2833.2	31	4400	0x07	synth
209102.991	2413	0	7	0	-65498317.512	-344195982.516	-4221.4	26	0	0x01	synth
209102.991	2413	0	8	0	-67255147.792	-353428222.244	-752.6	30	4440	0x0f	synth
209102.991	2413	0	23	3	22420651.149	91808818.378	816.3	17	0	0x01	sky
209103.991	2413	0	12	0	21539568.227	113191194.330	-3220.8	25	0	0x01	sky
209103.991	2413	0	15	0	18106011.456	95147736.378	1588.8	33	64500	0x0f	sky
209103.991	2413	0	24	0	22765332.699	119632649.610	1588.6	27	5280	0x0f	sky
209103.991	2413	0	23	0	22420442.853	117820221.872	1055.0	23	0	0x01	sky
209103.991	2413	0	25	0	21464937.320	112799006.665	-2509.9	22	0	0x01	sky
209103.991	2413	0	20	0	17575975.226	92362373.083	-57.6	15	0	0x01	sky
209103.991	2413	0	3	0	-67454453.217	-354475591.524	-2829.8	31	5400	0x07	synth
209103.991	2413	0	7	0	-65497516.525	-344191773.141	-4218.2	26	0	0x01	synth
209103.991	2413	0	8	0	-67255007.947	-353427474.883	-748.3	30	5440	0x0f	synth
209103.991	2413	0	23	3	22420452.460	91808003.894	817.2	18	0	0x01	sky
209104.991	2413	0	12	0	21540181.037	113194414.590	-3219.5	26	0	0x01	sky
209104.991	2413	0	15	0	18105709.258	95146148.969	1587.4	33	64500	0x0f	sky
209104.991	2413	0	24	0	22765030.665	119631060.418	1589.4	27	6280	0x0f	sky
209104.991	2413	0	23	0	22420241.456	117819163.143	1049.0	23	0	0x01	sky
209104.991	2413	0	25	0	21465414.560	112801514.646	-2504.6	22	0	0x01	sky
209104.991	2413	0	20	0	17575984.930	92362423.726	-66.2	15	0	0x01	sky
209104.991	2413	0	3	0	-67453916.182	-354472765.431	-2831.7	30	6400	0x07	synth
209104.991	2413	0	7	0	-65496713.695	-344187554.252	-4217.4	26	0	0x01	synth
209104.991	2413	0	8	0	-67254865.793	-353426730.435	-749.5	30	6440	0x0f	synth
209104.991	2413	0	23	3	22420253.025	91807187.371	812.3	18	0	0x01	sky
209105.991	2413	0	12	0	21540793.778	113197634.723	-3218.6	26	0	0x01	sky
209105.991	2413	0	15	0	18105407.161	95144562.136	1585.9	33	64500	0x0f	sky
209105.991	2413	0	24	0	22764727.533	119629470.999	1590.1	26	7280	0x0f	sky
209105.991	2413	0	23	0	22420041.147	117818111.113	1049.0	22	0	0x01	sky
209105.991	2413	0	18	0	23065751.533	121211341.772	1595.0	10	0	0x01	sky
209105.991	2413	0	25	0	21465893.123	112804029.440	-2504.8	23	0	0x01	sky
209105.991	2413	0	20	0	17575995.463	92362479.334	-54.5	15	0	0x01	sky
209105.991	2413	0	3	0	-67453378.884	-354469941.425	-2831.9	31	7400	0x07	synth
209105.991	2413	0	7	0	-65495911.936	-344183340.577	-4215.5	26	0	0x01	synth
209105.991	2413	0	8	0	-67254726.948	-353425975.715	-748.1	30	0	0x01	synth
209105.991	2413	0	23	3	22420052.353	91806365.627	819.7	17	0	0x01	sky
209106.991	2413	0	12	0	21541406.862	113200856.826	-3218.4	26	0	0x01	sky
209106.991	2413	0	15	0	18105105.277	95142975.738	1586.6	33	64500	0x0f	sky
209106.991	2413	0	24	0	22764424.436	119627881.314	1589.6	26	8280	0x0f	sky
209106.991	2413	0	23	0	22419841.663	117817062.660	1042.2	22	0	0x01	sky
209106.991	2413	0	18	0	23065453.026	121209772.773	1595.0	11	0	0x01	sky
209106.991	2413	0	25	0	21466372.257	112806546.936	-2508.7	24	0	0x01	sky
209106.991	2413	0	20	0	17576004.614	92362526.800	-66.6	16	0	0x01	sky
209106.991	2413	0	3	0	-67452840.878	-354467114.261	-2831.0	30	8400	0x07	synth
209106.991	2413	0	7	0	-65495110.499	-344179128.751	-4218.7	26	0	0x01	synth
209106.991	2413	0	23	3	22419852.225	91805546.170	823.3	17	0	0x01	sky
209107.991	2413	0	12	0	21542019.814	113204077.908	-3219.9	26	0	0x01	sky
209107.991	2413	0	15	0	18104803.481	95141389.977	1585.9	32	64500	0x0f	sky
209107.991	2413	0	24	0	22764122.495	119626291.403	1589.5	26	9280	0x0f	sky
209107.991	2413	0	23	0	22419640.929	117816007.952	1057.9	22	0	0x01	sky
209107.991	2413	0	25	0	21466851.219	112809063.812	-2503.7	22	0	0x01	sky
209107.991	2413	0	20	0	17576017.006	92362592.135	-67.3	16	0	0x01	sky
209107.991	2413	0	3	0	-67452302.135	-354464283.602	-2828.5	29	9400	0x07	synth
