# UBX-RXM-RAWX — Raw pseudorange measurements
# rcvTow	week	gnssId	svId	sigId	prMes	cpMes	doMes	cno	locktime	trkStat	group
291708.000	2412	0	13	0	-185174067318.203	-973096291616.937	2350.3	23	0	0x01	sky
291709.000	2412	0	7	0	21605289.400	113536555.925	-2459.2	38	15566	0x0f	synth
291709.000	2412	0	8	0	22406085.601	117744769.797	-1994.7	36	15006	0x0f	synth
291709.000	2412	0	12	0	-185173941456.052	-973095630219.766	-2482.6	28	14106	0x0f	sky
291709.000	2412	0	5	0	-185175515057.391	-973103899537.860	-584.8	26	0	0x01	sky
291709.000	2412	0	13	0	-185174067766.780	-973096293974.868	2350.5	24	0	0x01	sky
291710.000	2412	0	7	0	21605756.830	113539012.038	-2446.0	37	16566	0x0f	synth
291710.000	2412	0	8	0	22406464.694	117746760.976	-1979.8	36	16006	0x0f	synth
291710.000	2412	0	12	0	-185173940982.991	-973095627737.298	-2482.9	28	15106	0x0f	sky
291710.000	2412	0	5	0	-185175514947.396	-973103898959.759	-587.4	25	0	0x01	sky
291710.000	2412	0	13	0	-185174068213.695	-973096296322.688	2350.9	24	0	0x01	sky
291711.000	2412	0	7	0	21606223.238	113541469.077	-2463.0	37	0	0x01	synth
291711.000	2412	0	8	0	22406842.750	117748747.228	-2003.5	35	17006	0x0f	synth
291711.000	2412	0	12	0	-185173940512.317	-973095625254.517	-2483.3	27	16106	0x0f	sky
291711.000	2412	0	5	0	-185175514837.743	-973103898383.198	-586.9	25	0	0x01	sky
291711.000	2412	0	13	0	-185174068660.317	-973096298669.844	2349.0	24	0	0x01	sky
292330.000	2412	0	7	0	185217198569.100	973322947869.579	-2479.0	38	1080	0x03	synth
292330.000	2412	0	8	0	185217999077.831	973327154571.592	-2014.4	37	920	0x03	synth
292330.000	2412	0	12	0	21651838.149	113781179.515	-2483.3	28	17360	0x0f	sky
292330.000	2412	0	5	0	20077061.748	105505670.908	-586.7	26	0	0x01	sky
292330.000	2412	0	13	0	21522538.380	113101701.987	2349.0	26	0	0x01	sky
292331.000	2412	0	7	0	185217199035.805	973322950321.750	-2486.5	38	80	0x03	synth
292331.000	2412	0	8	0	185217999456.037	973327156558.192	-2011.4	36	0	0x01	synth
292331.000	2412	0	12	0	21652310.495	113783663.256	-2483.9	28	18360	0x0f	sky
292331.000	2412	0	5	0	20077173.373	105506257.384	-586.4	26	0	0x01	sky
292331.000	2412	0	13	0	21522090.802	113099349.780	2348.8	26	0	0x01	sky
292332.000	2412	0	7	0	185217199509.204	973322952809.479	-2482.6	38	480	0x03	synth
292332.000	2412	0	8	0	185217999841.516	973327158584.471	-2019.5	36	860	0x03	synth
292332.000	2412	0	12	0	21652782.005	113786147.431	-2484.6	28	19360	0x0f	sky
292332.000	2412	0	5	0	20077283.706	105506837.268	-588.8	26	0	0x01	sky
292332.000	2412	0	13	0	21521643.947	113097001.686	2349.4	27	580	0x03	sky
292333.000	2412	0	7	0	185217199977.978	973322955272.829	-2468.8	38	0	0x01	synth
292333.000	2412	0	8	0	185218000221.865	973327160582.931	-2001.9	36	0	0x01	synth
292333.000	2412	0	12	0	21653252.956	113788631.951	-2484.3	27	20360	0x0f	sky
292333.000	2412	0	5	0	20077395.348	105507424.628	-587.7	26	0	0x01	sky
292333.000	2412	0	13	0	21521196.696	113094652.380	2348.3	27	1580	0x0f	sky
292334.000	2412	0	7	0	185217200450.445	973322957755.789	-2469.3	38	900	0x03	synth
292334.000	2412	0	8	0	185218000605.998	973327162601.422	-2004.1	36	900	0x03	synth
292334.000	2412	0	12	0	21653723.984	113791117.021	-2485.1	28	21360	0x0f	sky
292334.000	2412	0	5	0	20077508.671	105508019.484	-589.4	26	0	0x01	sky
292334.000	2412	0	13	0	21520750.583	113092303.731	2349.2	27	2580	0x0f	sky
292335.000	2412	0	7	0	185217200924.849	973322960249.454	-2491.4	38	600	0x03	synth
292335.000	2412	0	8	0	185218000992.289	973327164631.374	-2027.2	36	600	0x03	synth
